trajectory_id,timestamp_ns,time_s,x,y,heading_deg,bag
extracted_Bag1,1749209780839652697,50.59940719604492,59.13608174371436,36.32351700562499,67.32870611206762,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209780939863543,50.699618101119995,59.15260851224786,36.3935185746806,67.04267812161297,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209781039781401,50.79953598976135,59.15800940287054,36.41603861890067,66.9223554615327,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209781339773010,51.09952735900879,59.19745979785474,36.578758068926916,66.32745189824256,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209781439668607,51.19942307472229,59.20349255418626,36.6025960391419,66.14760058457493,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209781540291752,51.30004644393921,59.221613493538335,36.672715699344906,65.80437480615399,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209781639724564,51.399479150772095,59.239763399340056,36.70478081133077,65.55950978086173,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209781739884375,51.49963879585266,59.246216010180554,36.72777243125257,65.45003691067063,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209782139691811,51.89944624900818,59.303381970671346,36.928398938754185,64.54558579059704,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209782239562802,51.99931716918945,59.3107625006083,36.95301100662036,64.36163449262133,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209782339741387,52.09949588775635,59.33184289052251,37.0220040312655,63.99780598524158,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209782439944208,52.19969868659973,59.33862373407889,37.04385391867532,63.855069106981894,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209782539899716,52.29965424537659,59.34846541042111,37.07529480787602,63.701614291523576,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209782839696612,52.59945106506348,59.376278996789324,37.15270176329127,63.02025291304926,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209782939831595,52.699586153030396,59.39315699472979,37.20303395948673,62.62721338260323,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783040045877,52.799800395965576,59.39955899428415,37.221843664564155,62.46184834254919,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783139794099,52.89954876899719,59.42059933552329,37.2826824994302,62.09127282479402,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783239696268,52.99945092201233,59.42730839369436,37.301806527495344,61.95098850473739,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783539594152,53.29934883117676,59.47700781844069,37.44238226594659,61.37308507271258,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783639662040,53.39941668510437,59.524830866585496,37.616325677705674,60.939712968083256,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783739565111,53.499319553375244,59.54105987276249,37.661626160274,60.67640973331686,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783839757442,53.59951210021973,59.54962901903959,37.68529059681052,60.51709807199655,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209783939825360,53.69957995414734,59.57602583051483,37.757106710978164,60.150332345294835,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209784339706044,54.09946060180664,59.64583999268694,37.94350884399279,59.2839258374324,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209784439714782,54.199469327926636,59.654552945617574,37.96585735105795,59.09219556561793,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209784539768594,54.29952311515808,59.68186638933991,38.03481151066107,58.70630496274526,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209784639830762,54.399585247039795,59.709898828668976,38.067339191535204,58.445451836254634,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209784739726899,54.499481439590454,59.71897472962474,38.088557175164794,58.324237488805224,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209785039803517,54.79955792427063,59.784615954184076,38.24105478953066,57.66233239402332,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209785139824217,54.89957857131958,59.80854063498804,38.294565164620934,57.257124726272295,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209785239735543,54.9994900226593,59.81821479021082,38.31594268130369,57.08334755681684,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209785339747638,55.099502086639404,59.84839491170616,38.38175229685069,56.70700814142956,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209785439721270,55.19947576522827,59.85891002036364,38.404406936522584,56.55411461820958,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209785839593448,55.599348068237305,59.87594403481848,38.492016928727956,55.677704570769485,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209785939693336,55.69944787025452,59.90166844260112,38.549738134756424,55.23035601354877,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786039812200,55.79956650733948,59.91041127454092,38.569079074550515,55.06299926953755,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786139551594,55.89930605888367,59.93584011950232,38.62461307146886,54.69439464414774,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786239713178,55.999467849731445,59.944578483299715,38.643473611432995,54.578638519585645,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786339821502,56.099575996398926,59.97191315171929,38.70186526201787,54.20265757535096,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786439805914,56.19956040382385,59.98112158263775,38.72129967747426,54.04848499402449,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786539842514,56.2995970249176,60.007631261559446,38.77659332568961,53.69218853744307,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786639861772,56.39961624145508,60.07971295138318,38.952177520779486,53.42884237921882,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786739797934,56.499552488327026,60.08992110930665,38.973581925294894,53.3059082978128,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786839802745,56.59955716133118,60.116596245282146,39.02909156862712,53.017985472803794,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209786939834005,56.69958853721619,60.14502916190118,39.08735017162342,52.69142677412173,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787039660993,56.799415588378906,60.15641747654249,39.1104574588593,52.54081635072786,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787139744010,56.899498462677,60.190526910620115,39.1788747233551,52.17806474187239,rosbag2_2025_06_06-17_05_30
extracted_Bag1,1749209787239767656,56.9995219707489,60.20195547373675,39.20154910351857,52.03165415712533,rosbag2_2025_06_06-17_05_30
